,idx,종목코드,회사명,현재가,발행주식수,자사주,매출_16,매출_17,매출_18,매출_19,매출_20,매출_21,매출_22,매출_23,영이_16,영이_17,영이_18,영이_19,영이_20,영이_21,영이_22,영이_23,당순_16,당순_17,당순_18,당순_19,당순_20,당순_21,당순_22,당순_23,자산_16,자산_17,자산_18,자산_19,자산_20,자산_21,자산_22,자산_23,부채_16,부채_17,부채_18,부채_19,부채_20,부채_21,부채_22,부채_23,자본_16,자본_17,자본_18,자본_19,자본_20,자본_21,자본_22,자본_23,지배_16,지배_17,지배_18,지배_19,지배_20,지배_21,지배_22,지배_23,자본금_16,자본금_17,자본금_18,자본금_19,자본금_20,자본금_21,자본금_22,자본금_23,ROA_16,ROA_17,ROA_18,ROA_19,ROA_20,ROA_21,ROA_22,ROA_23,ROE_16,ROE_17,ROE_18,ROE_19,ROE_20,ROE_21,ROE_22,ROE_23,EPS_16,EPS_17,EPS_18,EPS_19,EPS_20,EPS_21,EPS_22,EPS_23,PER_16,PER_17,PER_18,PER_19,PER_20,PER_21,PER_22,PER_23,PBR_16,PBR_17,PBR_18,PBR_19,PBR_20,PBR_21,PBR_22,PBR_23,발주_16,발주_17,발주_18,발주_19,발주_20,발주_21,발주_22,발주_23
397,397,054800,아이디스홀딩스 *,"13,950/ +50","10,347,756/ 0","1,023,145","4,164","4,382","5,563","5,078","4,322", , , ,346,322,548,467,154, , , ,209,309,538,135,48, , , ,"5,542","7,747","8,000","7,996","7,870", , , ,779,"2,014","1,888","1,832","1,734", , , ,"4,763","5,733","6,112","6,163","6,136", , , ,"1,816","1,994","2,209","2,099","2,128", , , ,52,52,52,52,52, , , ,3.80,4.65,6.83,1.69,0.60, , , ,0.92,6.13,10.72,-5.18,1.61, , , ,162,"1,129","2,178","-1,078",328, , , ,93.21,13.64,6.24,N/A,39.12, , , ,0.80,0.75,0.60,0.55,0.57, , , ,"10,348","10,348","10,348","10,348","10,348", , , 
398,398,047770,코데즈컴바인 *,"3,465/ -75","37,842,602/ 0",208,163,212,293,358,325, , , ,13,18,48,45,37, , , ,15,21,35,69,57, , , ,290,316,644,716,759, , , ,51,51,289,292,278, , , ,239,265,355,424,480, , , ,256,281,347,416,456, , , ,189,189,189,189,189, , , ,5.10,7.04,7.35,10.15,7.67, , , ,6.01,7.96,11.06,17.88,12.91, , , ,39,56,92,180,149, , , ,88.39,50.63,30.29,15.64,17.21, , , ,5.13,3.85,3.03,2.56,2.12, , , ,"37,843","37,843","37,843","37,843","37,843", , , 
399,399,053800,안랩 *,"69,100/ -100","10,013,855/ 0","501,485","1,429","1,503","1,598","1,670","1,782", , , ,152,167,177,184,200, , , ,146,163,228,191,185, , , ,"2,146","2,236","2,448","2,602","2,808", , , ,426,397,504,545,635, , , ,"1,720","1,839","1,944","2,057","2,173", , , ,"1,720","1,839","1,944","2,057","2,165", , , ,52,52,52,52,52, , , ,7.14,7.43,9.75,7.58,6.83, , , ,8.77,9.15,12.08,9.57,8.80, , , ,"1,460","1,626","2,281","1,912","1,854", , , ,39.60,33.03,20.34,34.26,41.10, , , ,3.00,2.62,2.16,2.89,3.21, , , ,"10,014","10,014","10,014","10,014","10,014", , , 
400,400,040300,YTN *,"3,845/ +5","42,000,000/ 0","6,290,000","1,308","1,311","1,324","1,308","1,331", , , ,13,22,9,5,27, , , ,35,45,7,-33,80, , , ,"3,124","2,990","2,860","2,821","2,983", , , ,"1,281","1,085",978,967,"1,063", , , ,"1,843","1,905","1,881","1,854","1,920", , , ,"1,835","1,905","1,881","1,834","1,899", , , ,420,420,420,420,420, , , ,1.12,1.48,0.24,-1.17,2.76, , , ,1.89,2.43,0.36,-1.75,4.18, , , ,81,108,16,-78,186, , , ,30.54,19.39,127.68,N/A,16.16, , , ,0.57,0.46,0.47,0.47,0.66, , , ,"42,000","42,000","42,000","42,000","42,000", , , 
401,401,058820,CMG제약 *,"4,880/ +70","138,892,244/ 0","35,231",330,415,499,586,645, , , ,7,16,26,26,18, , , ,8,28,61,31,2, , , ,"1,048","1,096","1,144","1,922","1,954", , , ,99,116,104,121,142, , , ,949,979,"1,040","1,802","1,811", , , ,949,979,"1,040","1,802","1,811", , , ,544,544,544,694,694, , , ,1.02,2.65,5.42,1.99,0.11, , , ,1.16,2.94,6.01,2.15,0.12, , , ,9,26,55,25,2, , , ,347.96,231.09,73.36,170.33,"3,734.00", , , ,3.51,6.69,4.28,3.28,4.43, , , ,"109,977","110,159","110,159","138,892","138,892", , , 
402,402,035900,JYP Ent. *,"43,600/ -300","35,497,492/ 0","2,188,354",736,"1,022","1,248","1,554","1,444","1,700","2,135","2,359",138,195,287,435,441,576,700,784,85,164,243,312,296,441,528,606,866,"1,244","1,593","2,078","2,239","2,685","3,212","3,759",195,387,314,455,377,452,540,572,670,858,"1,280","1,623","1,862","2,233","2,687","3,211",664,849,"1,268","1,589","1,827","2,192","2,668","3,213",170,173,179,179,179,179,179,179,10.61,15.52,17.11,17.01,13.73,17.93,17.91,17.38,13.43,21.38,22.52,21.91,17.29,21.89,21.62,20.49,246,471,685,883,832,"1,239","1,480","1,697",20.01,29.21,44.16,27.36,46.15,35.18,29.46,25.69,2.08,4.81,7.70,5.01,7.00,6.69,5.55,4.64,"34,043","34,623","35,355","35,495","35,497", , , 
403,403,053590,한국테크놀로지 *,"1,290/ -10","123,957,822/ 38,666","800,000",45,96,116,"2,162","3,231", , , ,-90,-52,6,-42,52, , , ,-105,-131,-375,-148,-117, , , ,390,652,348,"1,674","1,924", , , ,131,352,134,"1,324","1,572", , , ,258,301,214,351,353, , , ,258,301,214,259,309, , , ,199,231,335,373,530, , , ,-27.43,-25.13,-74.92,-14.64,-6.50, , , ,-52.56,-46.86,-145.70,-40.70,-53.33, , , ,-258,-299,-625,-129,-143, , , ,N/A,N/A,N/A,N/A,N/A, , , ,5.34,3.80,2.01,5.68,3.85, , , ,"42,993","49,896","66,979","74,630","106,023", , , 
404,404,021320,KCC건설 *,"11,700/ -200","21,400,000/ 0","15,992","11,207","13,264","10,636","16,425","11,016", , , ,352,719,478,588,543, , , ,166,225,241,282,376, , , ,"9,028","9,421","9,692","10,392","9,775", , , ,"5,927","6,039","6,155","6,617","5,770", , , ,"3,100","3,381","3,536","3,775","4,005", , , ,"3,102","3,383","3,537","3,775","4,005", , , ,"1,070","1,070","1,070","1,070","1,070", , , ,1.91,2.44,2.53,2.81,3.73, , , ,5.47,6.93,6.97,7.72,9.68, , , ,778,"1,051","1,127","1,319","1,759", , , ,10.69,7.74,6.27,4.93,4.92, , , ,0.57,0.51,0.43,0.37,0.45, , , ,"21,400","21,400","21,400","21,400","21,400", , , 
405,405,053060,세동 *,"1,565/ -30","17,459,007/ 0",537,"1,255","1,193","1,408","1,473","1,194", , , ,-43,-57,-24,-3,-50, , , ,-26,-78,-42,-62,-88, , , ,"1,274","1,145","1,245","1,163","1,008", , , ,"1,081",937,"1,027","1,027",931, , , ,193,208,217,136,77, , , ,193,208,217,136,77, , , ,67,98,107,107,61, , , ,-2.03,-6.43,-3.50,-5.15,-8.13, , , ,-12.38,-38.80,-19.65,-35.04,-82.78, , , ,-359,-837,-418,-579,-728, , , ,N/A,N/A,N/A,N/A,N/A, , , ,1.45,0.96,0.57,1.28,2.72, , , ,"7,193","9,834","10,706","10,706","12,129", , , 
406,406,053610,프로텍 *,"26,700/ -600","11,000,000/ 0","1,232,000",948,"1,498","1,540","1,798",865, , , ,150,301,321,460,154, , , ,123,254,254,374,111, , , ,"1,491","1,760","1,987","2,325","2,275", , , ,278,304,327,249,207, , , ,"1,213","1,456","1,661","2,076","2,067", , , ,"1,204","1,457","1,655","2,068","2,062", , , ,47,47,47,55,55, , , ,8.63,15.62,13.57,17.34,4.84, , , ,11.58,19.78,16.67,19.94,5.54, , , ,"1,343","2,617","2,572","3,502","1,040", , , ,7.98,7.29,4.68,4.60,26.36, , , ,0.87,1.30,0.71,0.84,1.38, , , ,"10,020","10,085","10,085","11,000","11,000", , , 
407,407,052790,액토즈소프트 *,"11,850/ +250","11,330,638/ 0","406,091",724,554,377,627,475, , , ,109,66,-11,257,179, , , ,-23,-75,-149,208,156, , , ,"1,477","1,437","1,272","1,754","2,169", , , ,323,366,350,573,656, , , ,"1,155","1,071",922,"1,181","1,513", , , ,"1,155","1,071",922,"1,181","1,513", , , ,57,57,57,57,57, , , ,-1.52,-5.13,-10.99,13.73,7.95, , , ,-1.80,-6.72,-14.94,19.76,11.58, , , ,-185,-660,"-1,314","1,833","1,376", , , ,N/A,N/A,N/A,6.82,6.87, , , ,1.29,1.80,1.13,1.16,0.69, , , ,"11,331","11,331","11,331","11,331","11,331", , , 
408,408,053450,세코닉스 *,"6,440/ +0","14,451,812/ 0",920,"3,125","3,311","4,182","4,622","3,871", , , ,140,16,84,11,-108, , , ,90,-24,-19,-175,-299, , , ,"2,968","3,436","3,983","3,575","3,461", , , ,"1,601","2,141","2,704","2,482","2,594", , , ,"1,367","1,296","1,279","1,093",867, , , ,"1,366","1,295","1,278","1,093",867, , , ,55,55,56,59,64, , , ,3.35,-0.74,-0.52,-4.63,-8.50, , , ,6.78,-1.77,-1.51,-14.76,-30.54, , , ,778,-200,-165,"-1,483","-2,320", , , ,18.06,N/A,N/A,N/A,N/A, , , ,1.19,1.14,0.69,0.69,1.04, , , ,"11,803","11,803","11,803","11,803","12,892", , , 
409,409,053030,바이넥스 *,"19,900/ +200","31,761,048/ 0","553,226",809,780,"1,040","1,253","1,330", , , ,-20,-75,69,113,161, , , ,-29,-115,62,84,63, , , ,"1,771","1,678","1,904","2,028","2,701", , , ,353,360,382,414,961, , , ,"1,418","1,317","1,523","1,614","1,740", , , ,"1,405","1,288","1,494","1,605","1,732", , , ,156,157,159,159,159, , , ,-1.67,-6.68,3.46,4.26,2.69, , , ,-2.11,-8.39,4.56,5.49,3.84, , , ,-96,-361,200,268,202, , , ,N/A,N/A,45.73,29.48,131.44, , , ,3.66,2.54,1.89,1.52,4.75, , , ,"31,298","31,308","31,731","31,741","31,751", , , 
410,410,052420,오성첨단소재 *,"3,230/ -25","67,887,544/ 0",0,450,306,441,666,796, , , ,-17,26,7,19,61, , , ,-248,11,55,146,104, , , ,641,"1,116","1,477","2,281","2,572", , , ,221,353,153,538,628, , , ,420,763,"1,324","1,743","1,944", , , ,420,763,"1,324","1,743","1,944", , , ,720,"1,021",249,310,339, , , ,-31.11,1.21,4.24,7.77,4.31, , , ,-49.58,1.79,5.27,9.68,5.55, , , ,"-1,255",34,126,265,151, , , ,N/A,184.13,17.07,9.98,29.20, , , ,4.14,2.63,0.81,0.94,1.53, , , ,"22,731","32,428","49,718","61,966","67,735", , , 
411,411,053620,태양 *,"10,550/ -100","8,600,000/ 0","437,439","1,482","1,576","1,367","1,418","1,415", , , ,186,141,-14,70,93, , , ,128,69,18,74,70, , , ,"1,930","1,882","1,842","1,877","2,019", , , ,474,375,324,291,378, , , ,"1,456","1,507","1,518","1,585","1,641", , , ,"1,456","1,507","1,518","1,585","1,641", , , ,43,43,43,43,43, , , ,6.67,3.64,0.99,3.96,3.60, , , ,9.23,4.69,1.22,4.75,4.35, , , ,"1,494",807,214,857,815, , , ,8.07,14.68,47.14,9.22,10.39, , , ,0.70,0.67,0.56,0.42,0.44, , , ,"8,600","8,600","8,600","8,600","8,600", , , 
412,412,049520,유아이엘 *,"3,820/ -65","21,784,936/ 0",0,"4,443","4,798","4,236","4,085","3,008", , , ,201,243,84,89,-127, , , ,166,153,94,82,-109, , , ,"2,514","2,443","2,202","2,116","2,128", , , ,777,701,522,419,621, , , ,"1,737","1,742","1,680","1,696","1,507", , , ,"1,737","1,742","1,679","1,691","1,504", , , ,57,111,111,111,111, , , ,6.79,6.17,4.05,3.81,-5.15, , , ,10.40,8.79,5.49,4.92,-6.65, , , ,729,685,431,380,-488, , , ,7.14,9.50,10.34,13.65,N/A, , , ,0.67,0.81,0.56,0.65,0.55, , , ,"22,785","21,785","21,785","21,785","21,785", , , 
413,413,052300,초록뱀컴퍼니 *,"1,560/ -40","69,188,767/ 7,357,360","4,012,877",172,324,520,180,167, , , ,16,14,-36,-38,-6, , , ,79,31,-44,-177,159, , , ,"1,086","1,181","1,538","1,424","1,908", , , ,337,344,640,555,697, , , ,748,837,898,870,"1,211", , , ,749,837,898,870,"1,211", , , ,105,119,132,172,232, , , ,9.45,2.76,-3.27,-11.96,9.52, , , ,13.70,3.95,-5.13,-20.04,15.25, , , ,480,132,-155,-471,284, , , ,9.63,21.48,N/A,N/A,5.54, , , ,1.29,0.80,1.00,0.89,0.79, , , ,"21,064","23,797","26,461","34,467","46,484", , , 
414,414,048910,대원미디어 *,"34,800/ +300","12,578,946/ 0","15,905",950,"1,207","1,634","1,915","2,662","2,691","2,753", ,24,70,64,37,72,127,176, ,5,78,42,32,65,106,143, ,978,"1,043","1,256","1,361","1,447","1,545","1,696", ,234,234,240,349,355,398,446, ,743,810,"1,015","1,012","1,092","1,147","1,250", ,581,637,805,785,842,880,984, ,63,63,63,63,63,63,63, ,0.50,7.72,3.61,2.43,4.63,7.09,8.82, ,-1.92,10.25,2.89,1.38,5.03,8.48,11.16, ,-86,496,165,87,326,580,827, ,N/A,16.68,60.38,77.18,28.55,59.97,42.09, ,2.13,1.59,1.53,1.03,1.33,4.77,4.29, ,"12,579","12,579","12,579","12,579","12,579", , , 
415,415,051980,중앙디앤엠 *,"1,385/ -60","69,884,557/ 0","5,412,599",179,72,112,98,108, , , ,-22,-6,-23,-85,-80, , , ,-37,3,-27,-80,-121, , , ,194,242,222,350,556, , , ,71,112,81,105,307, , , ,123,130,141,245,249, , , ,117,130,141,245,249, , , ,100,105,126,234,302, , , ,-15.35,1.51,-11.77,-27.80,-26.72, , , ,-32.80,2.66,-20.19,-41.23,-49.01, , , ,-182,17,-111,-202,-203, , , ,N/A,48.76,N/A,N/A,N/A, , , ,3.61,1.18,1.84,1.01,6.36, , , ,"19,594","20,487","24,706","46,305","59,885", , , 
416,416,051500,CJ프레시웨이 *,"35,350/ -450","11,871,586/ 0","3,000","23,279","25,044","28,281","30,551","24,785","23,696","25,401","27,070",210,439,507,581,-35,422,589,669,-58,12,167,96,-425,94,255,326,"8,505","9,026","9,173","11,817","11,228","11,171","11,557","12,164","6,085","6,672","6,645","8,925","8,365","8,261","8,369","8,623","2,420","2,355","2,529","2,891","2,862","2,910","3,188","3,541","1,902","1,802","1,958","2,014","1,880","1,900","2,184","2,541",119,119,119,119,119,120,120,120,-0.73,0.14,1.84,0.91,-3.69,0.84,2.24,2.75,-2.36,-0.83,7.29,2.59,-20.16,3.99,13.57,15.10,-393,-129,"1,154",434,"-3,307",636,"2,335","3,004",N/A,N/A,22.96,66.06,N/A,55.58,15.14,11.77,2.43,2.62,1.61,1.69,1.20,2.21,1.92,1.65,"11,872","11,872","11,872","11,872","11,872", , , 
417,417,049120,파인디앤씨 *,"2,540/ +5","26,359,944/ 0",0,"1,777","1,594",773,731,582, , , ,12,-59,20,19,-77, , , ,-51,-199,16,-37,-114, , , ,"1,273","1,076",945,"1,036",864, , , ,723,661,515,583,522, , , ,550,414,430,453,342, , , ,550,414,430,453,342, , , ,94,111,124,132,132, , , ,-4.42,-16.92,1.62,-3.76,-11.99, , , ,-8.98,-41.23,3.88,-8.43,-28.65, , , ,-272,-895,66,-141,-432, , , ,N/A,N/A,31.82,N/A,N/A, , , ,3.12,1.78,1.19,1.21,1.30, , , ,"18,752","22,207","24,736","26,360","26,360", , , 
418,418,043360,디지아이 *,"4,380/ -85","9,000,000/ 0","1,962",190,248,211,154,155, , , ,-17,5,-15,-33,4, , , ,-22,5,-6,-34,7, , , ,526,526,514,488,513, , , ,40,39,40,32,50, , , ,486,487,474,456,463, , , ,486,487,474,456,463, , , ,45,45,45,45,45, , , ,-4.10,1.03,-1.14,-6.72,1.37, , , ,-4.47,1.11,-1.23,-7.24,1.49, , , ,-248,60,-66,-374,76, , , ,N/A,53.49,N/A,N/A,32.64, , , ,0.89,0.59,0.48,0.54,0.48, , , ,"9,000","9,000","9,000","9,000","9,000", , , 
419,419,052330,코텍 *,"10,500/ -200","15,574,552/ 0","805,125","2,980","3,275","3,466","2,853","1,865", , , ,293,334,424,331,-10, , , ,377,217,350,308,-85, , , ,"2,758","3,019","3,253","3,531","3,236", , , ,328,405,355,352,238, , , ,"2,430","2,614","2,898","3,179","2,999", , , ,"2,430","2,614","2,898","3,179","2,999", , , ,78,78,78,78,78, , , ,14.77,7.52,11.18,9.07,-2.52, , , ,16.56,8.61,12.72,10.12,-2.76, , , ,"2,424","1,394","2,250","1,975",-547, , , ,5.76,11.73,6.18,6.51,N/A, , , ,0.86,0.94,0.73,0.61,0.45, , , ,"15,575","15,575","15,575","15,575","15,575", , , 
420,420,052600,한네트 *,"8,990/ -60","11,563,700/ 0",0,288,276,272,259,244, , , ,37,25,20,19,14, , , ,24,14,11,11,12, , , ,697,774,672,638,544, , , ,327,404,314,287,192, , , ,370,370,358,351,352, , , ,370,370,358,351,352, , , ,58,58,58,58,58, , , ,3.39,1.90,1.52,1.73,2.11, , , ,6.54,3.76,3.02,3.19,3.54, , , ,206,121,95,98,108, , , ,23.51,28.70,26.90,31.60,60.64, , , ,1.51,1.08,0.83,1.02,2.15, , , ,"11,564","11,564","11,564","11,564","11,564", , , 
421,421,052020,에스티큐브 *,"9,370/ -90","30,575,903/ 1,325,380",0,153,85,105,174,101, , , ,3,-141,-104,-31,-127, , , ,-63,-165,-107,-120,-160, , , ,408,265,586,524,505, , , ,115,73,199,236,144, , , ,292,191,387,288,360, , , ,292,191,387,288,360, , , ,128,133,139,140,159, , , ,-19.54,-48.95,-25.17,-21.71,-31.02, , , ,-24.99,-68.05,-37.03,-35.69,-49.20, , , ,-246,-618,-391,-430,-527, , , ,N/A,N/A,N/A,N/A,N/A, , , ,4.37,7.96,16.44,11.06,8.94, , , ,"25,682","26,608","26,711","27,151","30,385", , , 
422,422,043220,에이치엘비파워 *,"2,300/ +0","91,115,377/ 0",0,329,374,395,427,331, , , ,-80,-102,-125,34,25, , , ,-101,-133,-215,9,7, , , ,837,671,557,634,626, , , ,623,395,385,288,217, , , ,213,276,172,347,408, , , ,213,276,172,347,408, , , ,189,260,299,408,456, , , ,-18.87,-17.62,-35.08,1.55,1.08, , , ,-69.98,-53.64,-96.08,3.56,1.80, , , ,-314,-257,-361,11,7, , , ,N/A,N/A,N/A,149.15,174.55, , , ,2.83,2.23,2.62,3.98,2.90, , , ,"37,780","52,092","59,721","81,589","91,115", , , 
423,423,033790,스카이문스테크놀로지 *,829/ +0,"17,117,100/ 0","300,000",131,135,144,57,251, , , ,-22,-43,-54,-105,-15, , , ,-21,-48,-78,-123,-8, , , ,285,627,545,269,258, , , ,61,231,228,69,65, , , ,223,395,316,200,193, , , ,223,394,319,200,193, , , ,57,86,86,86,86, , , ,-7.09,-10.44,-13.33,-30.27,-3.15, , , ,-8.92,-15.21,-20.71,-47.47,-4.23, , , ,-182,-324,-431,-720,-49, , , ,N/A,N/A,N/A,N/A,N/A, , , ,2.13,1.87,1.26,0.63,0.72, , , ,"11,411","17,117","17,117","17,117","17,117", , , 
424,424,051780,큐로홀딩스 *,638/ +2,"120,600,795/ 0",0,146,154,252,258,341, , , ,-157,-69,-6,8,2, , , ,-171,-397,-123,-91,-116, , , ,913,549,516,492,602, , , ,199,253,289,240,233, , , ,714,295,227,252,370, , , ,535,250,174,219,347, , , ,301,301,308,397,603, , , ,-18.65,-54.28,-23.08,-18.09,-21.13, , , ,-25.24,-67.56,-37.52,-34.12,-34.14, , , ,-208,-440,-132,-94,-91, , , ,N/A,N/A,N/A,N/A,N/A, , , ,2.63,2.13,1.62,2.78,1.90, , , ,"60,193","60,193","61,593","79,353","120,601", , , 
425,425,052190,이에스에이 *,"8,850/ +0","3,048,786/ 0",27,13,116,60,27,9, , , ,0,-3,-84,-91,-46, , , ,-79,-233,-158,-253,-87, , , ,365,311,792,374,305, , , ,203,178,435,26,38, , , ,162,133,357,348,267, , , ,154,133,358,351,272, , , ,41,67,139,229,229, , , ,-27.72,-68.77,-28.67,-43.48,-25.54, , , ,-72.26,-159.19,-64.65,-69.15,-27.34, , , ,"-36,245","-58,056","-22,422","-16,137","-5,579", , , ,N/A,N/A,N/A,N/A,N/A, , , ,4.20,5.49,1.25,1.62,0.50, , , ,276,450,924,"1,527","1,527", , , 
426,426,051490,나라엠앤디 *,"10,450/ -500","14,200,000/ 0","795,246","1,310","1,409","1,418","1,560","1,778", , , ,23,67,47,21,17, , , ,21,19,37,11,15, , , ,"1,704","1,853","1,915","2,172","2,179", , , ,926,"1,069","1,116","1,365","1,367", , , ,778,784,799,807,812, , , ,762,772,787,795,798, , , ,72,72,72,72,72, , , ,1.28,1.06,1.99,0.55,0.69, , , ,3.34,2.80,4.74,1.37,1.81, , , ,177,151,260,76,102, , , ,22.62,29.84,20.00,57.96,126.52, , , ,0.74,0.82,0.92,0.78,2.25, , , ,"14,200","14,200","14,200","14,200","14,200", , , 
427,427,038870,에코바이오 *,"9,160/ -210","11,610,994/ 0",0,190,317,220,173,182, , , ,8,-75,20,10,15, , , ,-98,-219,-29,71,56, , , ,"1,168","1,104","1,240",746,761, , , ,466,623,697,129,80, , , ,702,482,543,617,681, , , ,713,493,556,622,668, , , ,54,54,58,58,58, , , ,-7.91,-19.25,-2.44,7.16,7.48, , , ,-14.13,-36.15,-5.33,12.12,8.42, , , ,-904,"-2,034",-243,614,467, , , ,N/A,N/A,N/A,7.29,20.72, , , ,1.92,2.03,1.39,0.82,1.68, , , ,"10,717","10,717","11,527","11,611","11,611", , , 
428,428,045660,에이텍 *,"31,450/ -350","8,260,000/ 0",0,933,"1,063",973,993,982, , , ,33,42,37,44,63, , , ,74,129,61,64,87, , , ,730,868,865,912,969, , , ,195,209,166,157,137, , , ,534,659,699,755,832, , , ,534,659,699,755,832, , , ,41,41,41,41,41, , , ,10.89,16.16,7.05,7.23,9.27, , , ,14.76,21.64,8.99,8.83,10.99, , , ,893,"1,563",739,777,"1,056", , , ,12.88,7.01,10.01,11.83,29.61, , , ,1.77,1.37,0.86,0.99,3.06, , , ,"8,260","8,260","8,260","8,260","8,260", , , 
429,429,045390,대아티아이 *,"6,570/ -160","71,151,522/ 0","96,000",990,858,"1,027","1,142","1,323", , , ,140,71,78,90,88, , , ,108,67,63,23,73, , , ,"1,146","1,271","1,246","1,483","1,680", , , ,317,371,311,516,633, , , ,830,899,935,966,"1,047", , , ,809,883,918,944,"1,022", , , ,71,71,71,71,71, , , ,10.01,5.53,5.00,1.71,4.61, , , ,14.02,8.34,7.16,2.32,7.19, , , ,149,99,91,30,99, , , ,13.02,17.89,90.56,172.41,58.18, , , ,1.71,1.43,6.36,3.95,4.02, , , ,"71,152","71,152","71,152","71,152","71,152", , , 
430,430,050110,캠시스 *,"2,090/ -25","73,824,118/ 0","8,219","3,562","4,244","5,445","6,848","8,669", , , ,132,137,160,160,114, , , ,-281,-344,113,42,-102, , , ,"2,555","2,562","3,233","4,326","3,291", , , ,"1,664","1,905","2,209","3,004","2,076", , , ,891,657,"1,024","1,322","1,215", , , ,877,645,770,"1,007",891, , , ,262,289,289,321,344, , , ,-10.94,-13.46,3.91,1.11,-2.69, , , ,-29.88,-44.98,14.75,2.10,-13.99, , , ,-532,-612,181,29,-196, , , ,N/A,N/A,9.55,105.48,N/A, , , ,1.77,2.32,1.27,1.95,2.12, , , ,"52,436","57,776","57,815","64,299","68,761", , , 
431,431,052260,현대바이오랜드 *,"21,050/ -150","15,000,000/ 0","2,840",978,"1,026","1,006","1,063",889, , , ,161,160,171,145,-89, , , ,124,120,150,108,-135, , , ,"1,677","1,764","1,932","2,091","1,877", , , ,371,386,443,533,504, , , ,"1,305","1,378","1,489","1,557","1,372", , , ,"1,305","1,378","1,489","1,557","1,372", , , ,75,75,75,75,75, , , ,7.74,6.96,8.14,5.39,-6.83, , , ,9.85,8.93,10.50,7.12,-9.25, , , ,828,799,"1,003",723,-903, , , ,21.67,25.17,15.80,29.10,N/A, , , ,2.06,2.19,1.60,2.03,2.67, , , ,"15,000","15,000","15,000","15,000","15,000", , , 
432,432,036540,SFA반도체 *,"7,310/ -210","164,460,303/ 0","6,535","4,292","4,496","4,579","5,889","5,731", , , ,148,255,337,391,343, , , ,76,99,133,208,176, , , ,"6,762","6,329","6,274","6,612","5,865", , , ,"4,046","3,633","3,396","3,454","2,317", , , ,"2,716","2,696","2,877","3,158","3,548", , , ,"2,502","2,502","2,668","2,940","3,327", , , ,699,708,708,714,825, , , ,1.08,1.51,2.11,3.23,2.82, , , ,2.73,3.78,4.86,7.34,5.22, , , ,48,67,89,145,101, , , ,53.05,35.09,15.27,29.78,57.01, , , ,1.39,1.31,0.71,2.06,2.83, , , ,"139,366","141,077","141,122","142,292","164,460", , , 
433,433,038500,삼표시멘트 *,"5,490/ -110","107,357,173/ 0","30,000","6,159","6,713","5,760","5,955","5,432","5,662","5,996","6,202",685,744,7,481,617,711,980,"1,112",503,363,-43,186,137,401,619,734,"12,634","12,653","13,068","13,470","13,493","13,780","13,970","13,901","6,666","6,330","6,858","7,118","7,064","7,049","6,719","6,042","5,967","6,323","6,210","6,352","6,429","6,731","7,251","7,860","5,967","6,323","6,209","6,351","6,428","6,730","7,252","7,861",537,537,537,537,537,537,537,537,4.24,2.87,-0.34,1.40,1.02,2.94,4.46,5.26,8.78,5.90,-0.69,2.96,2.15,6.10,8.88,9.73,468,338,-40,173,128,374,578,685,6.66,9.13,N/A,21.90,31.21,14.70,9.50,8.02,0.56,0.52,0.74,0.64,0.67,0.88,0.81,0.75,"107,357","107,357","107,357","107,357","107,357", , , 
434,434,048550,SM C&C *,"5,480/ +210","94,950,120/ 0","30,000",954,886,"1,970","1,667","1,306", , , ,35,-130,-21,48,-44, , , ,-5,-140,-18,38,-142, , , ,812,"3,008","3,145","3,507","3,014", , , ,264,"1,858","2,020","2,342","1,981", , , ,548,"1,149","1,125","1,165","1,033", , , ,549,"1,149","1,125","1,164","1,033", , , ,348,470,470,470,473, , , ,-0.56,-7.34,-0.57,1.16,-4.36, , , ,-0.87,-16.54,-1.58,3.24,-12.93, , , ,-7,-189,-19,39,-150, , , ,N/A,N/A,N/A,38.80,N/A, , , ,2.42,2.17,1.66,1.22,1.46, , , ,"69,533","94,041","94,061","94,061","94,610", , , 
435,435,049830,승일 *,"15,300/ -350","6,132,112/ 0",0,"1,385","1,358","1,510","1,366","1,328", , , ,57,37,22,-14,3, , , ,32,27,79,-6,8, , , ,"1,714","1,690","1,787","1,710","1,739", , , ,390,344,366,305,327, , , ,"1,324","1,346","1,421","1,405","1,412", , , ,"1,324","1,346","1,421","1,405","1,412", , , ,31,31,31,31,31, , , ,1.88,1.61,4.56,-0.34,0.47, , , ,2.43,2.05,5.73,-0.41,0.57, , , ,518,446,"1,294",-96,131, , , ,30.10,22.04,6.96,N/A,62.18, , , ,0.71,0.44,0.38,0.37,0.35, , , ,"6,132","6,132","6,132","6,132","6,132", , , 
436,436,044060,조광ILI *,"8,910/ -80","13,850,909/ 0",600,245,204,246,245,345,406, , ,34,39,57,42,69,76, , ,35,33,48,36,-37,48, , ,618,591,638,934,"1,131","1,230", , ,133,79,95,367,383,431, , ,486,513,543,567,748,799, , ,486,513,543,567,748,799, , ,49,49,49,49,64,69, , ,5.54,5.50,7.77,4.52,-3.59,4.07, , ,7.75,6.67,9.05,6.40,-5.64,6.21, , ,399,337,483,359,-325,350, , ,16.67,14.51,10.21,21.23,N/A,25.49, , ,1.35,0.94,0.90,1.33,1.59,1.52, , ,"9,886","9,886","9,886","9,886","12,730", , , 
