,idx,종목코드,회사명,현재가,발행주식수,자사주,매출_16,매출_17,매출_18,매출_19,매출_20,매출_21,매출_22,매출_23,영이_16,영이_17,영이_18,영이_19,영이_20,영이_21,영이_22,영이_23,당순_16,당순_17,당순_18,당순_19,당순_20,당순_21,당순_22,당순_23,자산_16,자산_17,자산_18,자산_19,자산_20,자산_21,자산_22,자산_23,부채_16,부채_17,부채_18,부채_19,부채_20,부채_21,부채_22,부채_23,자본_16,자본_17,자본_18,자본_19,자본_20,자본_21,자본_22,자본_23,지배_16,지배_17,지배_18,지배_19,지배_20,지배_21,지배_22,지배_23,자본금_16,자본금_17,자본금_18,자본금_19,자본금_20,자본금_21,자본금_22,자본금_23,ROA_16,ROA_17,ROA_18,ROA_19,ROA_20,ROA_21,ROA_22,ROA_23,ROE_16,ROE_17,ROE_18,ROE_19,ROE_20,ROE_21,ROE_22,ROE_23,EPS_16,EPS_17,EPS_18,EPS_19,EPS_20,EPS_21,EPS_22,EPS_23,PER_16,PER_17,PER_18,PER_19,PER_20,PER_21,PER_22,PER_23,PBR_16,PBR_17,PBR_18,PBR_19,PBR_20,PBR_21,PBR_22,PBR_23,발주_16,발주_17,발주_18,발주_19,발주_20,발주_21,발주_22,발주_23
155,155,084990,헬릭스미스 *,"27,550/ -500","34,265,714/ 0","1,430",68,32,31,45,43, , , ,-20,-69,-200,-417,-711, , , ,-7,-65,-305,"-1,084",-856, , , ,"1,780","1,794","2,842","3,714","4,781", , , ,71,149,"1,462","1,724","1,978", , , ,"1,709","1,645","1,380","1,991","2,804", , , ,"1,709","1,645","1,339","1,956","2,763", , , ,80,80,80,107,171, , , ,-0.57,-3.63,-13.17,-33.05,-20.15, , , ,-0.60,-3.87,-19.26,-64.98,-35.12, , , ,-29,-239,"-1,058","-3,832","-2,855", , , ,N/A,N/A,N/A,N/A,N/A, , , ,9.71,15.92,30.42,10.21,4.04, , , ,"27,147","27,147","27,147","28,989","34,266", , , 
156,156,083640,인콘 *,"2,415/ -10","44,658,769/ 0",0,361,440,410,308,505, , , ,-7,13,-20,-24,20, , , ,-10,10,-12,-197,-39, , , ,516,702,975,883,"1,095", , , ,44,219,463,319,265, , , ,472,482,513,564,830, , , ,472,482,513,564,830, , , ,32,126,133,159,212, , , ,-1.85,1.56,-1.44,-21.21,-3.97, , , ,-1.66,2.08,-2.43,-36.60,-5.64, , , ,-31,39,-45,-646,-98, , , ,N/A,161.23,N/A,N/A,N/A, , , ,1.66,3.27,3.40,1.89,1.59, , , ,"25,255","25,255","26,648","31,738","42,477", , , 
157,157,085660,차바이오텍 *,"27,000/ +450","56,210,289/ 0",0,"4,493","4,175","4,886","5,346","6,647", , , ,330,-67,190,58,-24, , , ,213,-444,361,524,-342, , , ,"7,396","7,936","9,475","11,629","13,137", , , ,"3,901","3,852","3,973","4,966","6,768", , , ,"3,495","4,085","5,502","6,663","6,369", , , ,"2,657","2,307","3,270","3,772","3,551", , , ,253,256,262,262,263, , , ,3.08,-5.80,4.15,4.96,-2.76, , , ,4.13,-18.74,8.75,13.17,-5.10, , , ,227,-908,461,884,-355, , , ,55.88,N/A,43.86,16.35,N/A, , , ,2.35,4.83,3.22,2.00,2.95, , , ,"50,582","51,253","52,478","52,481","52,549", , , 
158,158,078140,대봉엘에스 *,"10,850/ -50","11,086,579/ 0","3,000",710,657,718,695,763, , , ,112,91,79,74,81, , , ,88,78,66,62,74, , , ,754,804,869,"1,021","1,498", , , ,108,101,109,172,213, , , ,646,703,761,849,"1,285", , , ,629,692,746,808,"1,038", , , ,55,55,55,55,55, , , ,12.56,9.96,7.89,6.60,5.87, , , ,14.20,10.80,8.65,7.37,6.31, , , ,757,644,561,517,525, , , ,15.66,15.11,11.26,13.30,21.14, , , ,2.09,1.56,0.94,0.94,1.18, , , ,"11,087","11,087","11,087","11,087","11,087", , , 
159,159,067900,와이엔텍 *,"13,900/ -50","18,199,659/ 0","100,000",581,752,761,986,"1,060", , , ,94,125,149,262,317, , , ,55,116,90,184,219, , , ,"1,733","1,883","2,091","2,429","2,602", , , ,763,807,926,"1,081","1,030", , , ,970,"1,076","1,166","1,348","1,572", , , ,961,"1,076","1,166","1,348","1,572", , , ,89,89,91,91,91, , , ,3.63,6.41,4.55,8.15,8.70, , , ,6.36,11.30,8.06,14.66,15.00, , , ,361,632,496,"1,012","1,203", , , ,9.55,6.64,9.03,10.32,11.43, , , ,0.65,0.71,0.70,1.41,1.59, , , ,"18,200","18,200","18,200","18,200","18,200", , , 
160,160,083550,케이엠 *,"9,990/ -10","10,755,114/ 0",0,"1,096","1,109","1,183","1,276","1,879", , , ,36,53,52,72,426, , , ,34,41,46,64,327, , , ,975,"1,012","1,161","1,322","1,718", , , ,241,260,378,478,561, , , ,735,752,783,844,"1,157", , , ,702,717,771,837,"1,151", , , ,49,49,50,51,51, , , ,3.41,4.14,4.21,5.15,21.48, , , ,5.27,6.14,6.07,8.15,32.92, , , ,337,405,420,610,"3,042", , , ,17.35,14.21,15.09,11.79,4.26, , , ,0.86,0.83,0.85,0.89,1.18, , , ,"10,755","10,755","10,755","10,755","10,755", , , 
161,161,084180,수성이노베이션 *,"2,150/ -80","54,971,186/ 0","31,867",281,264,237,227,207, , , ,27,-20,-32,-11,-7, , , ,24,-219,-145,-52,-33, , , ,402,659,540,473,524, , , ,120,488,391,310,328, , , ,282,171,149,163,195, , , ,282,171,149,163,195, , , ,41,47,61,66,90, , , ,5.77,-41.25,-24.12,-10.18,-6.57, , , ,8.68,-96.54,-90.47,-33.09,-18.29, , , ,145,"-1,322",-637,-205,-110, , , ,26.87,N/A,N/A,N/A,N/A, , , ,2.17,1.62,3.11,1.42,1.86, , , ,"16,400","18,850","24,389","26,342","35,833", , , 
162,162,050540,한국코퍼레이션 *,282/ +0,"51,185,593/ 0","240,436","1,505","1,285","1,284","1,211","1,167", , , ,12,-31,-93,-123,-12, , , ,-202,3,-193,-370,-44, , , ,507,803,825,899,570, , , ,373,417,402,779,533, , , ,134,386,423,120,37, , , ,134,385,427,116,42, , , ,103,141,194,194,254, , , ,-29.13,0.50,-23.68,-42.94,-6.01, , , ,-88.01,1.64,-46.25,-129.59,-53.55, , , ,-993,16,-665,-907,-97, , , ,N/A,168.02,N/A,N/A,N/A, , , ,6.42,1.91,2.77,6.83,3.38, , , ,"20,522","28,119","38,786","38,786","50,786", , , 
163,163,080420,모다이노칩 *,"3,860/ -75","79,721,622/ 0","2,988","1,830","3,118","3,212","3,201","4,122", , , ,248,509,432,305,259, , , ,217,389,257,62,119, , , ,"5,879","6,551","6,442","8,975","8,909", , , ,"3,372","3,640","2,926","5,387","5,169", , , ,"2,506","2,911","3,516","3,588","3,740", , , ,"2,478","2,846","3,442","3,444","3,485", , , ,199,199,199,399,399, , , ,6.09,6.26,3.95,0.80,1.33, , , ,12.11,14.03,7.80,1.50,3.07, , , ,402,469,308,65,133, , , ,10.50,11.47,13.31,47.94,27.95, , , ,1.20,1.35,0.95,0.72,0.85, , , ,"79,722","79,722","79,722","79,722","79,722", , , 
164,164,083650,비에이치아이 *,"4,975/ -165","26,000,000/ 0","3,036","3,132","3,252","2,118","2,229","2,434", , , ,149,191,-233,-125,113, , , ,101,81,-296,-148,46, , , ,"4,464","4,234","3,654","3,702","3,943", , , ,"3,467","3,115","2,814","3,003","2,962", , , ,997,"1,119",840,699,981, , , ,997,"1,119",840,698,980, , , ,130,130,130,130,130, , , ,2.25,1.87,-7.51,-4.02,1.19, , , ,10.80,7.70,-30.25,-19.22,5.40, , , ,392,313,"-1,140",-569,174, , , ,9.01,12.42,N/A,N/A,14.71, , , ,0.87,0.90,1.04,0.79,0.68, , , ,"26,000","26,000","26,000","26,000","26,000", , , 
165,165,079190,EMW *,"2,780/ +0","31,784,197/ 0","351,160",863,679,784,593,279, , , ,41,-22,34,13,-80, , , ,22,-115,-152,2,-59, , , ,"1,070","1,008",873,496,540, , , ,627,627,575,197,258, , , ,444,382,298,299,282, , , ,444,382,300,302,283, , , ,139,151,159,159,159, , , ,2.04,-11.10,-16.19,0.35,-11.38, , , ,4.93,-27.93,-44.10,1.07,-20.72, , , ,79,-388,-473,10,-191, , , ,36.60,N/A,N/A,274.64,N/A, , , ,1.69,2.42,2.94,2.93,3.12, , , ,"27,870","30,273","31,784","31,784","31,784", , , 
166,166,045890,GV *,240/ +0,"86,766,187/ 0","151,000",757,729,532,587,409, , , ,42,1,-169,-161,-189, , , ,26,-54,-66,-368,-178, , , ,"1,107","1,096","1,026","1,028","1,229", , , ,578,648,528,718,725, , , ,529,449,498,310,504, , , ,529,449,498,310,504, , , ,130,132,133,191,375, , , ,2.39,-4.90,-6.26,-35.84,-15.77, , , ,5.21,-11.04,-14.04,-91.08,-43.72, , , ,102,-205,-250,"-1,099",-267, , , ,19.78,N/A,N/A,N/A,N/A, , , ,0.83,0.93,0.76,2.59,0.53, , , ,"25,968","26,355","26,586","38,247","75,067", , , 
167,167,082800,비보존 헬스케어 *,"1,520/ -5","169,246,770/ 0","13,685,740",682,610,460,450,436, , , ,5,-50,-129,-20,-79, , , ,-18,-67,-85,-290,-441, , , ,420,364,"1,007","1,647","2,482", , , ,192,203,322,557,"1,366", , , ,227,161,684,"1,090","1,116", , , ,227,161,684,"1,090","1,078", , , ,190,190,372,602,703, , , ,-3.93,-17.02,-12.45,-21.87,-21.36, , , ,-7.52,-34.33,-20.19,-31.56,-40.36, , , ,-47,-176,-169,-305,-311, , , ,N/A,N/A,N/A,N/A,N/A, , , ,2.10,2.40,1.57,2.31,2.75, , , ,"37,938","37,938","74,460","120,430","140,651", , , 
168,168,043910,자연과환경 *,"2,235/ -45","61,022,454/ 0","2,003",101,132,248,317,291, , , ,-52,-44,6,8,-55, , , ,-97,-68,6,-26,-64, , , ,356,482,496,723,726, , , ,172,177,184,283,340, , , ,185,305,311,440,386, , , ,167,292,301,432,381, , , ,110,170,170,266,266, , , ,-27.11,-16.14,1.25,-4.30,-8.81, , , ,-50.54,-26.96,3.01,-6.43,-15.11, , , ,-375,-195,24,-55,-115, , , ,N/A,N/A,63.28,N/A,N/A, , , ,2.99,1.85,1.87,1.29,1.93, , , ,"26,148","36,607","36,607","53,149","53,149", , , 
169,169,079000,와토스코리아 *,"7,930/ -70","7,200,000/ 0",0,177,214,213,183,183, , , ,26,35,20,5,2, , , ,34,36,29,18,15, , , ,724,753,768,771,773, , , ,26,30,32,31,32, , , ,697,722,736,739,740, , , ,697,722,736,739,740, , , ,32,34,36,36,36, , , ,4.78,4.93,3.82,2.34,1.88, , , ,4.96,5.13,3.98,2.44,1.97, , , ,472,506,403,250,202, , , ,16.39,12.77,14.19,22.12,27.13, , , ,0.80,0.64,0.56,0.54,0.53, , , ,"7,200","7,200","7,200","7,200","7,200", , , 
170,170,041020,폴라리스오피스 *,"1,790/ -75","38,436,347/ 0","26,788",132,152,225,210,195, , , ,-243,-142,-5,-59,-79, , , ,-261,-146,-101,-78,-10, , , ,463,446,429,352,501, , , ,133,78,51,71,177, , , ,330,367,379,281,324, , , ,330,367,374,279,331, , , ,93,158,187,187,187, , , ,-45.37,-32.07,-23.13,-19.85,-2.31, , , ,-55.40,-41.78,-26.52,-20.96,-0.35, , , ,"-1,146",-506,-276,-183,-3, , , ,N/A,N/A,N/A,N/A,N/A, , , ,2.34,1.17,1.38,2.16,2.42, , , ,"22,813","31,618","37,463","37,463","37,463", , , 
171,171,078590,OQP *,"3,890/ +0","83,006,958/ 0",0,391,400,434,630,614, , , ,21,23,24,19,-101, , , ,25,26,-66,-60,"-1,795", , , ,216,275,701,719,"4,710", , , ,73,102,439,472,"3,580", , , ,143,173,261,247,"1,130", , , ,143,173,261,247,"1,130", , , ,64,64,106,112,157, , , ,12.34,10.59,-13.58,-8.52,-66.13, , , ,18.98,16.44,-30.50,-23.79,-260.78, , , ,77,81,-160,-110,"-2,280", , , ,12.02,10.27,N/A,N/A,N/A, , , ,2.10,1.54,3.02,3.48,3.57, , , ,"32,188","32,188","52,789","55,950","78,725", , , 
172,172,038070,서린바이오 *,"25,450/ -650","8,300,676/ 0","315,789",449,426,499,544,651, , , ,22,12,18,18,45, , , ,42,23,29,89,48, , , ,665,710,711,807,782, , , ,168,182,158,194,169, , , ,497,528,553,613,614, , , ,486,515,537,597,599, , , ,30,32,35,38,40, , , ,6.27,3.30,4.06,11.71,6.04, , , ,8.67,4.12,4.99,15.67,8.18, , , ,522,260,326,"1,085",589, , , ,23.62,38.73,28.81,7.86,22.82, , , ,1.98,1.56,1.41,1.13,1.77, , , ,"7,799","8,020","8,079","8,301","8,301", , , 
173,173,079940,가비아 *,"15,650/ -300","13,535,684/ 0","376,666","1,022","1,162","1,287","1,483","1,690", , , ,125,127,182,237,285, , , ,102,97,153,211,238, , , ,"1,258","1,334","1,514","1,999","2,600", , , ,298,335,373,650,868, , , ,960,999,"1,142","1,350","1,732", , , ,529,558,628,732,884, , , ,68,68,68,68,68, , , ,8.82,7.46,10.77,12.01,10.33, , , ,10.68,8.88,12.58,15.73,14.99, , , ,408,356,551,790,895, , , ,14.33,16.47,11.55,10.48,14.70, , , ,1.46,1.39,1.33,1.50,1.98, , , ,"13,536","13,536","13,536","13,536","13,536", , , 
174,174,077360,덕산하이메탈 *,"15,700/ -250","22,718,501/ 0","1,182",428,451,478,518,552, , , ,54,27,12,41,64, , , ,-167,80,121,112,153, , , ,"1,835","1,820","1,963","2,102","2,300", , , ,166,64,71,102,151, , , ,"1,669","1,756","1,892","2,000","2,149", , , ,"1,714","1,802","1,939","2,023","2,172", , , ,45,45,45,45,45, , , ,-8.29,4.36,6.39,5.52,6.94, , , ,-4.27,4.62,6.49,5.67,7.28, , , ,-328,357,535,495,672, , , ,N/A,22.36,8.44,15.46,19.04, , , ,1.05,0.92,0.49,0.80,1.25, , , ,"22,719","22,719","22,719","22,719","22,719", , , 
175,175,083930,아바코 *,"12,450/ -150","15,412,798/ 0","1,500","1,997","1,861","2,435","2,261","2,003", , , ,122,18,229,233,231, , , ,137,-18,255,196,145, , , ,"1,738","1,863","2,128","1,986","2,102", , , ,709,822,936,682,698, , , ,"1,029","1,041","1,192","1,304","1,403", , , ,"1,027","1,049","1,192","1,304","1,403", , , ,80,80,80,80,80, , , ,8.63,-1.01,12.79,9.52,7.11, , , ,14.08,-0.82,22.73,15.70,10.73, , , ,869,-53,"1,592","1,225",921, , , ,7.61,N/A,3.67,5.07,11.56, , , ,0.94,1.07,0.73,0.68,1.07, , , ,"15,997","15,997","15,997","15,997","15,413", , , 
176,176,067310,하나마이크론 *,"15,700/ -500","31,934,879/ 0",0,"2,523","3,658","4,799","4,982","5,395", , , ,-180,411,534,453,510, , , ,-245,177,216,145,36, , , ,"4,085","5,200","6,049","7,067","7,648", , , ,"2,682","3,383","3,987","4,702","5,181", , , ,"1,403","1,817","2,063","2,365","2,467", , , ,"1,206","1,317","1,339","1,450","1,379", , , ,112,112,114,138,153, , , ,-6.10,3.80,3.85,2.21,0.49, , , ,-21.67,5.09,1.05,-1.70,-11.81, , , ,"-1,250",287,62,-86,-548, , , ,N/A,18.67,61.62,N/A,N/A, , , ,0.96,0.89,0.63,1.00,2.35, , , ,"22,370","22,370","22,727","27,675","30,665", , , 
177,177,083310,엘오티베큠 *,"16,600/ -600","17,810,033/ 0","734,650","1,241","2,007","1,693","1,502","1,712","2,515","2,935","2,930",86,277,190,-10,42,324,446,467,85,243,168,19,40,287,389,410,"1,165","1,531","1,755","2,100","2,276","2,596","3,001","3,289",341,454,521,835,656,690,715,695,824,"1,077","1,233","1,265","1,620","1,906","2,287","2,594",809,"1,062","1,215","1,253","1,599","1,883","2,260","2,568",60,63,66,66,83,88,88,87,8.12,18.06,10.25,0.97,1.83,11.78,13.90,13.04,10.72,26.09,14.45,1.51,2.39,16.37,18.64,16.90,610,"1,811","1,218",138,221,"1,600","2,167","2,291",23.70,8.54,5.48,68.97,86.13,10.37,7.66,7.25,2.38,1.94,0.72,1.00,1.90,1.52,1.28,1.13,"13,477","13,477","13,513","13,513","16,539", , , 
178,178,082660,코스나인 *,"1,325/ -30","38,194,113/ 0","6,896","2,073",956,870,184,232, , , ,24,-27,-110,-32,-10, , , ,-65,-296,-495,-289,-104, , , ,"1,972","1,814",794,518,709, , , ,"1,280","1,201",658,383,508, , , ,693,613,136,135,201, , , ,693,613,136,135,201, , , ,100,202,210,106,152, , , ,-3.33,-15.64,-37.94,-44.06,-16.94, , , ,-10.13,-45.34,-132.04,-213.07,-61.89, , , ,"-2,238","-5,071","-6,002","-2,510",-392, , , ,N/A,N/A,N/A,N/A,N/A, , , ,0.50,0.48,2.36,2.88,2.50, , , ,"4,265","8,123","8,477","21,162","30,387", , , 
179,179,080010,이상네트웍스 *,"7,820/ -70","9,015,000/ 0","458,180",388,511,537,582,442, , , ,66,80,68,75,31, , , ,62,80,64,109,60, , , ,814,922,"1,373","1,529","1,539", , , ,74,96,473,472,433, , , ,740,826,900,"1,057","1,106", , , ,704,769,849,948,"1,000", , , ,45,45,45,45,45, , , ,8.20,9.28,5.54,7.53,3.91, , , ,8.67,10.83,8.45,10.04,6.38, , , ,643,885,758,"1,001",690, , , ,12.39,9.85,9.82,7.11,10.22, , , ,1.00,1.01,0.77,0.67,0.63, , , ,"9,000","9,015","9,015","9,015","9,015", , , 
180,180,058220,아리온 *,275/ +0,"1,299,141/ 0","1,489",460,517,459,330,82, , , ,-89,-95,-59,21,-109, , , ,-129,-214,-112,-75,-291, , , ,771,686,772,870,261, , , ,410,457,518,676,346, , , ,361,229,254,194,-85, , , ,358,225,250,190,-90, , , ,139,155,179,181,6, , , ,-19.59,-29.43,-15.33,-9.14,-51.52, , , ,-39.03,-73.83,-47.35,-34.27,-586.75, , , ,"-16,877","-22,293","-9,421","-6,233","-22,655", , , ,N/A,N/A,N/A,N/A,N/A, , , ,0.11,0.12,0.12,0.10,N/A, , , ,929,"1,035","1,193","1,208","1,299", , , 
181,181,078160,메디포스트 *,"29,350/ +250","16,264,194/ 0","20,000",287,422,444,458,486, , , ,-154,-34,-66,-81,-24, , , ,-112,-10,-20,-141,-19, , , ,"1,367","1,446","1,758","2,137","2,198", , , ,360,402,489,"1,018","1,029", , , ,"1,007","1,044","1,268","1,120","1,169", , , ,"1,007","1,044","1,268","1,116","1,165", , , ,39,39,39,78,78, , , ,-7.01,-0.68,-1.25,-7.25,-0.87, , , ,-9.06,-0.93,-1.74,-11.85,-1.66, , , ,-718,-61,-129,-904,-121, , , ,N/A,N/A,N/A,N/A,N/A, , , ,4.13,8.59,4.45,4.79,4.53, , , ,"15,598","15,598","15,618","15,618","15,618", , , 
182,182,082850,우리바이오 *,"5,190/ -20","45,177,878/ 0",0,"15,335","14,746","12,796","16,726","16,234", , , ,-86,-42,-123,265,390, , , ,-646,-233,-325,61,170, , , ,"8,179","6,134","6,052","6,100","6,461", , , ,"5,845","4,515","4,848","4,828","5,010", , , ,"2,334","1,619","1,203","1,272","1,451", , , ,"1,290","1,300",880,934,"1,111", , , ,208,208,208,225,225, , , ,-7.48,-3.26,-5.34,1.00,2.70, , , ,-31.42,-9.63,-30.18,5.00,16.47, , , ,-968,-300,-792,101,375, , , ,N/A,N/A,N/A,11.10,16.40, , , ,0.48,0.43,0.37,0.50,2.34, , , ,"41,519","41,519","41,519","44,918","44,918", , , 
183,183,080160,모두투어 *,"24,300/ -100","18,900,000/ 0","1,088,098","2,371","3,721","3,650","2,972",548,487,"2,364","3,177",201,339,166,32,-212,-133,279,428,159,249,122,23,-647,-140,218,349,"2,104","3,506","3,346","4,206","2,566","2,646","3,760","4,402","1,077","1,862","1,734","2,681","1,759","1,941","2,832","3,099","1,027","1,644","1,612","1,525",807,705,928,"1,303","1,034","1,362","1,333","1,241",525,433,644,972,63,95,95,95,95,93,93,94,8.08,8.87,3.55,0.60,-19.11,-5.36,6.81,8.54,16.51,20.76,9.31,1.39,-73.08,-29.08,41.36,43.09,887,"1,316",664,95,"-3,414",-737,"1,178","1,841",21.77,23.17,36.29,192.37,N/A,N/A,20.63,13.20,2.77,3.72,2.87,2.24,4.52,5.99,4.70,3.52,"18,900","18,900","18,900","18,900","18,900", , , 
184,184,078890,가온미디어 *,"17,800/ -700","15,851,946/ 0","9,804","4,369","5,284","6,098","6,010","4,831", , , ,204,210,93,291,93, , , ,175,62,52,178,20, , , ,"2,393","2,670","3,258","3,076","3,305", , , ,"1,236","1,438","1,882","1,517","1,721", , , ,"1,157","1,231","1,376","1,559","1,584", , , ,"1,169","1,249","1,394","1,579","1,591", , , ,67,67,73,74,75, , , ,7.60,2.44,1.75,5.62,0.63, , , ,16.50,5.67,3.89,12.08,1.85, , , ,"1,289",492,341,"1,178",191, , , ,7.92,23.76,22.56,6.87,33.48, , , ,1.17,1.28,0.82,0.78,0.60, , , ,"13,932","13,932","15,082","15,362","15,362", , , 
185,185,050890,쏠리드 *,"6,980/ -20","60,280,977/ 0","9,518","2,398","2,537","2,226","2,293","1,729","2,116","2,797","3,319",111,209,11,-35,-169,38,235,295,-714,-259,112,54,-119,29,237,300,"3,427","2,809","2,694","2,838","2,815","3,224","3,520","3,986","2,654","2,013","1,591","1,601","1,697","2,074","2,133","2,300",773,796,"1,103","1,236","1,118","1,150","1,387","1,686",769,830,"1,086","1,226","1,111","1,150","1,387","1,686",157,226,249,261,261,261,261,261,-21.59,-8.29,4.08,1.96,-4.20,0.96,7.03,7.99,-73.49,-27.56,9.48,4.97,-9.87,2.74,18.68,19.52,"-2,528",-610,178,107,-214,54,393,498,N/A,N/A,17.82,49.19,N/A,129.04,17.75,14.03,1.36,2.33,1.46,2.26,5.16,3.58,2.98,2.46,"32,457","34,837","39,595","53,813","53,813", , , 
186,186,082210,옵트론텍 *,"9,520/ -460","24,220,599/ 544,675","370,075","1,381","1,546","1,436","2,389","2,067","2,126","2,417","2,568",169,171,135,173,43,109,169,209,22,69,29,60,-78,78,107,141,"2,250","2,210","2,326","2,802","2,820","2,932","3,118","3,298","1,473","1,290","1,410","1,826","1,854","1,891","1,981","2,019",777,920,916,976,966,"1,036","1,143","1,279",827,947,972,"1,072",971,"1,043","1,143","1,283",103,113,113,113,118,119,119,119,0.95,3.11,1.27,2.34,-2.79,2.69,3.54,4.38,7.03,5.25,3.67,9.79,-7.52,7.65,9.61,11.46,268,207,156,444,-316,311,424,561,22.91,31.46,28.15,16.68,N/A,30.62,22.45,16.96,1.47,1.49,0.96,1.47,2.82,2.13,1.96,1.75,"20,666","22,561","22,561","22,561","23,676", , , 
187,187,082270,젬백스 *,"20,200/ -150","39,798,059/ 0","89,333",284,479,472,427,657, , , ,-62,-14,-7,-84,14, , , ,-409,-125,-107,-948,16, , , ,"1,897","1,598","1,726","1,605","1,588", , , ,893,937,588,682,236, , , ,"1,004",661,"1,138",923,"1,352", , , ,534,661,"1,138",923,"1,352", , , ,153,154,176,192,198, , , ,-22.09,-7.14,-6.44,-56.91,1.02, , , ,-41.42,-20.67,-11.90,-91.99,1.44, , , ,-696,-402,-304,"-2,463",41, , , ,N/A,N/A,N/A,N/A,578.82, , , ,5.75,6.38,3.66,15.76,6.90, , , ,"30,589","30,758","35,260","38,483","39,597", , , 
188,188,075130,플랜티넷 *,"10,450/ -100","8,960,000/ 0",0,278,221,232,236,240, , , ,42,12,29,27,14, , , ,31,-7,15,27,14, , , ,830,820,812,833,821, , , ,65,73,75,78,83, , , ,764,746,737,755,738, , , ,702,683,672,669,650, , , ,45,45,45,45,45, , , ,3.73,-0.90,1.83,3.24,1.68, , , ,3.75,-1.37,1.96,3.53,1.52, , , ,292,-106,148,264,112, , , ,23.72,N/A,29.66,17.25,54.52, , , ,0.82,0.63,0.53,0.54,0.74, , , ,"8,960","8,960","8,960","8,960","8,960", , , 
189,189,080440,에스제이케이 *,498/ +0,"13,325,960/ 0",0,262,129,88,63,41, , , ,-18,-60,-49,-82,-55, , , ,-39,-85,-75,-109,-109, , , ,653,481,455,596,553, , , ,519,332,322,466,421, , , ,134,149,133,131,133, , , ,160,150,133,131,133, , , ,108,147,170,38,67, , , ,-5.38,-14.96,-15.98,-20.68,-19.00, , , ,-14.74,-47.39,-52.88,-82.41,-82.93, , , ,-634,"-1,316","-1,200","-1,512",-857, , , ,N/A,N/A,N/A,N/A,N/A, , , ,1.80,2.32,1.55,1.91,1.16, , , ,"4,314","5,890","6,808","7,643","13,326", , , 
190,190,073490,이노와이어리스 *,"44,750/ -850","6,737,544/ 0",0,527,607,640,968,930,"1,032","1,378","1,631",-37,6,2,153,138,145,227,280,-98,-2,2,131,131,133,208,248,822,858,976,"1,210","1,250","1,451","1,707","2,019",150,197,305,401,213,295,356,435,672,661,671,809,"1,037","1,157","1,352","1,584",672,661,671,809,"1,037","1,157","1,352","1,584",30,30,30,30,34,34,34,34,-11.38,-0.25,0.24,12.03,10.65,9.85,13.14,13.31,-13.63,-0.32,0.33,17.76,14.19,12.31,16.99,17.24,"-1,636",-36,36,"2,190","1,944","2,004","3,161","3,755",N/A,N/A,694.74,15.16,32.04,22.33,14.16,11.92,0.81,2.02,2.25,2.46,4.05,2.61,2.23,1.90,"6,003","6,003","6,003","6,003","6,738", , , 
191,191,079950,인베니아 *,"2,970/ -60","23,200,000/ 0","2,000","1,515","1,822","1,728","1,462","1,410", , , ,54,85,72,41,48, , , ,83,11,57,12,-48, , , ,"1,133","1,375","1,545","1,866","1,420", , , ,712,943,"1,091","1,415","1,012", , , ,421,432,455,451,409, , , ,421,432,455,451,409, , , ,116,116,116,116,116, , , ,8.31,0.89,3.90,0.68,-2.90, , , ,21.83,2.60,12.86,2.57,-11.09, , , ,359,48,246,50,-206, , , ,15.82,89.66,12.01,51.13,N/A, , , ,2.93,2.16,1.42,1.24,1.38, , , ,"23,200","23,200","23,200","23,200","23,200", , , 
192,192,079960,동양이엔피 *,"19,250/ -500","7,860,000/ 0",0,"4,406","4,247","3,911","4,827","4,614", , , ,160,144,41,293,410, , , ,151,87,51,256,235, , , ,"2,611","2,696","2,658","2,872","3,268", , , ,702,741,693,685,850, , , ,"1,909","1,954","1,965","2,187","2,418", , , ,"1,902","1,946","1,955","2,187","2,418", , , ,39,39,39,39,39, , , ,5.85,3.29,1.92,9.26,7.66, , , ,8.41,4.46,2.56,12.15,10.21, , , ,"1,971","1,091",635,"3,200","2,990", , , ,6.65,11.27,14.57,5.08,6.17, , , ,0.54,0.49,0.37,0.58,0.60, , , ,"7,860","7,860","7,860","7,860","7,860", , , 
193,193,080220,제주반도체 *,"5,810/ -60","34,442,833/ 0","90,158",566,"1,170","1,487","1,621","1,815", , , ,5,84,128,61,53, , , ,-8,39,91,-49,91, , , ,875,931,"2,260","2,242","2,071", , , ,497,417,"1,308","1,344",973, , , ,378,514,952,898,"1,099", , , ,378,515,751,696,883, , , ,119,130,144,145,164, , , ,-0.93,4.36,5.67,-2.16,4.21, , , ,-1.98,8.93,16.81,-6.63,9.72, , , ,-32,156,373,-168,236, , , ,N/A,28.21,9.68,N/A,15.88, , , ,2.55,2.18,1.35,1.65,1.32, , , ,"23,429","25,652","28,561","28,633","32,521", , , 
194,194,079170,한창산업 *,"10,400/ -100","5,200,000/ 0",0,475,539,623,654,563, , , ,35,24,3,10,9, , , ,20,12,14,12,12, , , ,557,582,591,606,604, , , ,43,64,65,82,76, , , ,514,518,526,525,528, , , ,514,518,526,525,528, , , ,26,26,26,26,26, , , ,3.70,2.12,2.42,1.96,1.94, , , ,4.01,2.33,2.72,2.24,2.23, , , ,390,232,273,226,226, , , ,22.43,26.60,20.18,24.19,33.48, , , ,0.88,0.62,0.54,0.54,0.74, , , ,"5,200","5,200","5,200","5,200","5,200", , , 
